,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam
283,Chuyến bay của tôi delay gần 2 tiếng nhưng vẫn được đơn vị cung cấp dịch vụ xe đón sân bay Quy Nhơn hổ trợ đợi chờ và đón tại Sân Bay. Cám ơn đơn vị và tài xế.,0,0,0,0,4,0
3551,Khu siêu thị tích hợp có các cửa hàng và chỗ ăn uống ở tầng trệt và lầu 2. Lên tầng 3 sẽ thấy khu siêu thị của Big C.,0,0,0,5,0,0
5122,"Địa điểm nhìn nhếch nhác, tối, cũ. Chỉ có phòng 1 người, có bồn tắm bên trong, kiểu ""thư giãn"" sau chầu rượu cho các ông. Giá đắt hơn các spa xịn khác có dịch vụ massage. Nếu bạn là phụ nữ hoặc nam mà thật sự cần massage để thư giãn trong sáng, đi nhóm...thì không nên đến đây.",2,0,0,0,0,0
3504,"Rất đáng tham quan. Các mô hình khoa học rất thú vị, trực quan, phù hợp cho cả người lớn và trẻ em. Anh chị hướng dẫn nhiệt tình, vui vẻ._x000D_
_x000D_
Mọi người gọi điện trước để đặt/hỏi lịch nhé.",5,0,0,0,0,0
984,"năm trước đi không thích lắm, nhưng thấy năm nay toàn xe mới nên cho 5*",0,0,0,0,4,0
1906,"Lần thứ 2 quay lại đây, vì giới thiệu quán cà phê rộng nhất quy nhơn nên mình mới đưa bạn tới đây chứ thật sự thì có rất nhiều lựa chọn khác tốt hơn, thật sự thì green chỉ được cái không gian rộng , đẹp chứ đồ uống thì fail hoàn toàn, sinh tố cam thì chua lè kiểu như pha nước chứ chắc chắn không phải nguyên chất cam, sinh tố cà chua và dứa cũng tương tự, lần trước uống capuchino dở rồi nên rút kinh nghiệm không kêu mấy món đó nữa :)) . Thái độ nhân viên không thân thiện, gặp khách không cười . Khách đang uống thì đem chổi ra lau rất mất thiện cảm.",0,0,0,2,0,0
3356,"Quán cũ, hơi có mùi nhưng nhân viên thân thiện nhiệt tình._x000D_
",4,0,0,0,0,0
1584,"Sân bay mới nhưng nhếch nhác, phân luồng rối rắm. wc thiết kế bất tiện, bồn rửa thấp ko ra thấp, độ mạnh vòi xả khi yếu khi mạnh tung toé. 3 sao là châm chước lém rùi!_x000D_
",0,0,0,0,2,0
448,"Mình chuyên viết bài review cho các địa điểm du lịch và các cửa hàng làm dịch vụ du lịch. Mình đã trải nghiêm và thuê xe máy ở đây, dịch vụ thật sự rất tốt, xe mới, mũ bảo hiểm đẹp và thái độ phục vụ rất ân cần. Mình chỉ thuê có một buổi tối để đi dạo đêm thành phố quy nhơn nhưng vẫn được giao xe tận nơi nha các bạn",0,0,0,0,4,0
341,"Giá trong menu đã ghi săn mà khi thanb toán lại phả trả thêm tièn chế biến và trc đó nhân viên k hề thông báo trc, đó k phải phong cách phục vụ của ""nhà hàng"", đồ ăn ra rất lâu và ăn cũng bình thường",0,0,2,2,0,0
2063,"Tôi rất thất vọng về thái độ phục vụ của tài xế của cả 2 chuyến xe trưa nay. _x000D_
Tôi đã dự định sẽ thanh toán chi phí nhiều hơn đồng hồ báo vì tôi đi quãng đường ngắn và vì hôm nay là Tết Dương Lịch, _x000D_
nhưng khi đến nơi thì tôi thay đổi suy nghĩ của mình vì không việc gì tôi phải trả nhiều hơn cho 1 dịch vụ mà tôi không hài lòng.",0,0,0,0,1,0
117,"Hải sản tươi, ngon, chắc nịch và nhiều đồ lạ. Lần đầu ăn con nhum to khủng bố thế. Sìa vừa to vừa ngọt. Giá cả quá rẻ so với 1 quán cỡ nhà hàng. Đĩa bào ngư có trăm mà to nhiều phát sợ. Thích nhất là sự chuyên nghiệp của nhân viên. Đông kinh khủng mà ko bỏ sót ai. Mình hỏi nhà vệ sinh ở đâu còn nhìn theo thấy mình vào đúng nơi mới quay làm việc khác. Cô chủ quán nhiệt tình giới thiệu, chu đáo và đáng yêu",0,0,0,5,0,0
4903,"Lần đầu tiên chúng mình vào Quy Nhơn, do sự tình cờ nên biết được quán ốc này. Thực sự thì chất lượng phục vụ ở đây vượt trên kỳ vọng của chúng mình. Đồ ăn thì ngon, phục vụ rất nhanh và linh hoạt theo nhu cầu của khách. Ốc các loại đều tính đồng giá chỉ có 20k nên tùy bạn chọn đủ các món ăn thỏa thích nhé. Chúng mình đi 5 đứa nên càn quét menu quán, tưởng ăn ko hết mà ăn hết nhanh ko tưởng :)) Với những bạn lần đầu đến quán, ngoài các món ốc, mình đề cử các món cháo hải sản, bạch tuộc, cá nướng rất là ngon nha.",0,0,0,5,0,0
3214,"Đồ ít không phong phú, bánh dừa nướng còn bán đắt hơn cả ở sân bay",0,0,0,0,0,2
3824,Rạp nhỏ. Không dễ tìm. Phòng chiếu số 3 ghế ngồi có mùi ẩm mốc. Suất chiếu 10h10 buổi sáng thứ 4 chỉ có 6 khách. Bỏng không nóng.,2,0,0,0,0,0
2421,Nghe nói bánh ở đây ngon với đồ uống ok lắm. Mưa gió bọn mình vẫn vác đít đi. Đi ngang nhièu lần rồi nhưng vì thấy bàn ghế bằng sắt nên mình hơi k thích. Ngồi ê mông lắm. Nhưng vào rồi thấy bên trong còn phòng kính voi trên lầu nữa. Có ghế gỗ tựa bằng nệm. Thấy ok rồi. Đồ uống cũng được. K có gì đặc sắc. Giá cả tạm ổn. Mà bạn mình kêu cafe sữa đá mà kiểu ít sữa hay s ý. Đắng kinh khủng. Bánh ngon. Khi nào rảnh vẫn sẽ vác đít quay lại,0,0,0,3,0,0
4109,"Món ăn ngon, đậm đà, giá cả phải chăng, phục vụ chu đáo, nhiệt tình",0,0,0,5,0,0
332,"Sách trẻ con nhiều kinh khủng mà sách về tâm lý, kĩ năng sống, nói chung là sách thật thì rất ít, tuy ít sách thật nhưng chất lượng sách khá được.",0,0,0,0,0,4
3972,Tôi vừa trải nghiệm chuyến đi từ tp Quy Nhơn đi sân bay . Gọi xe 4 chổ không ngờ lại được xe 7 chổ chở đi . Mà giá thì có 270 ngàn gồm phí BOT luôn nhé . Lúc vào tp k biết có Uber . Thank ad nhiều .,0,0,0,0,5,0
4595,"Nhân viên rất nhiệt tình, là khách hàng khi thấy nhân viên như vậy quả thật cảm thấy rất được tôn trọng. Cảm ơn đội ngũ nhân viên rất nhiều._x000D_
",5,5,5,0,0,0
4074,"Trên cả tuyệt vời. Quá rẻ so với công sức của nhân viên bỏ ra. Anh chị chủ cơ sở bị mù mà nói được cả tiếng anh với người nước ngoài, tôi hâm mộ lắm luôn. Nhân viên thì nhiệt tình, vui vẻ. Phòng sạch sẽ. Không gian đẹp",5,0,0,0,0,0
1636,"nhiều người trong số các makis đặc biệt có giọt mayonnaise trên đầu trang. vẫn còn hương vị tốt, nhưng tôi thích mà không có, _x000D_
khách hàng có thể đặt hàng mayonnaise ở bên nếu họ muốn. làm cho nó là phiên bản mặc định là hơi. . không phù hợp với tôi.",0,0,0,5,0,0
441,"Khu mua sắm thời trang, mỹ phẩm cao cấp giữa trung tâm Sài Gòn. Giữa trung tâm là các quán cà phê sang chảnh. Khu foodcourt tập trung tại tầng hầm của tòa nhà, có món đá bào xoài khá đặc biệt. Mô hình Takashimaya Sài Gòn cũng giống với chuỗi Takashimaya Singapore",0,0,0,0,0,0
1982,"Thân thiện, thuận tiện khi check in và check out",0,5,0,0,0,0
319,Món cua của họ rất ngon.,0,0,0,5,0,0
1345,"Chúng tôi đã yêu cầu hai phần chiên và hai pizza (một không có phô mai). Khoai tây chiên mỗi loại 25 k nhưng mỗi phần chỉ _x000D_
có một ít khoai tây chiên - và chúng được phủ trong một loại bột phô mai. Sau đó, đến pizza - một cái lớn là 195 k và một lần nữa là chiếc bánh pizza nhỏ nhất cho một (lớn) mà tôi từng thấy. Tuy nhiên, chỉ có một chiếc bánh pizza đến, trái ngược với hai chiếc mà chúng tôi yêu cầu. Khi chúng tôi yêu cầu hóa đơn, nó đi kèm với phí dịch vụ Tết 30%. Rất vui được trả thêm phí ngày lễ, nhưng không có thông báo nào về việc này hoặc đăng nhập. 30% cũng là mức cao nhất mà chúng tôi gặp phải.",0,0,0,1,0,0
756,"Du lịch bằng taxi ở Sài Gòn rất dễ dàng và rất rẻ miễn là bạn sử dụng một công ty có uy tín. Chúng tôi luôn sử dụng taxi Vinasun _x000D_
và thấy chúng thật tuyệt vời. Chỉ cần chọn địa chỉ bạn sẽ nói vì hầu hết không nói nhiều tiếng Anh.",0,0,0,0,5,0
4220,Khá hiếm xọt rác nhưng bãi biển lại đẹp và sạch sẽ đến thế. Đường đi bộ dọc bãi biển cũng đang được làm rất khang trang.,5,0,0,0,0,0
4047,"Quán đã sửa sang khang trang hơn trên ảnh cũ rất nhiều, hnay đến tí mém nhầm tưởng đến nhầm quán. Bà chủ mặt hơi hình sự, ko thân thiện với khách, nhân viên thì phục vụ nhanh nhẹn, thái độ ok. Giá thì bt chứ ko rẻ nhưng phải công nhận là ngon, vc mình ăn tô nhỏ mỗi loại, mỗi tô 20k, gọi thêm cốc đậu nành, tổng kết là 45k.",0,0,0,3,0,0
1854,"Nên ghé thưởng thức kem bơ ở đây, ngon tuyệt mọi người ạ, vô tình lang thang và biết đến quán ,ghé đến thưởng thức thì thấy đúng là bợ ở đây nguyên chất đậm đà thật luôn í, vị thì vừa đủ ngọt để ăn kèm vs kem. Nói chung, cực ngon nè, nên phải lên đây review cho mọi người biết, chứ trước giờ làm biếng đánh giá lắm, à khu này nhìu quán kem bơ, mà nghe đâu quán này là bán đầu tiên nè,hôm mình ghé cũng khá đông khách đấy",0,0,0,5,0,0
1339,Mua 1 lần mua thêm lần thứ hai không chê chổ nào 💗,0,0,0,0,0,5
3856,"Dịch vụ tốt, nhưnh mỗi tội giờ đi trễ gần 30 phút._x000D_
",0,0,0,0,3,0
2799,Thấy trên foody. Kím mãi mới ra được quán. Đường nhỏ hơi khó tìm. Phải dùng maps hiuhiu. Hỏi thăm mấy cô chú cũng k ai biết. Dùng maps mới thấy là gần chu văn an. Đoạn chỗ hà huy tập. Nhưng mà vào quán hài lòng lắm luôn ý. Quán dễ thương. Anh chị chủ thân thiện vui tính. Nhân viên xinh. Đồ ăn hấp dẫn. Nói chung duyệt. Quán mát mẻ. Thích ý.,0,0,0,5,0,0
3317,"Cảng xe bus vẫn hoạt động bình thường, xe taxi đậu xung quanh luôn sẵn sàng phục vụ khi khách đi trễ tuyến bus, giá hiện giờ khi share taxi là 70k 1 người, còn vé bus là 50k/ người. Muốn bắt bus nên đi đến trc 2 tiếng rưỡi trc giờ bay._x000D_
",0,0,0,0,3,0
3679,Thiếu giá treo quần áo nên đồ đang dùng ko có chỗ treo móc,0,2,0,0,0,0
565,"Mình mới mua 10 cây tré tổng cộng 280k, 2 đòn nem mỗi đòn nữa kg 75k, 2 đòn là 150k. Tổng số tiền mình thanh toán là 430k_x000D_
Mình đưa 500k, nhân viên thối lại cho mình 70k, mình nói thôi lấy thêm nữa kg nem nữa đc ko để khỏi cần thối, vậy mà cô nhân viên ko chịu bắt mình phải trả thêm 5k nữa ko thì lấy tiền lại._x000D_
Thật ra 5k đối với mình ko là gì cả nhưng cái cách bán hàng của nv rất khó chịu,mong chủ cơ sở chấn chỉnh lại cách làm việc tốt hơn",0,0,0,3,0,0
490,Quá xuất sắc về đồ ăn và dịch vụ. Tôm hùm tươi và có nhiều sốt ngon mà không một nơi nào có. Cảm ơn nhà hàng nhé,0,0,5,5,0,0
1674,"Mình đến quán nhiều lần rồi nhưng chủ yếu là đi một mình nhưng lần này mình dẫn em gái mình theo. Em gái mình không thích ăn đồ sống nên khi mình rủ đi ăn thử hơi có định kiến nhưng lúc mới bước chân vào Pokesaigon nó bị hấp dẫn liền cái đầu tiên là được chọn toppings dập mặt (cỡ 15+ toppings, lâu lâu quán lại đổi topping of the week để đa dạng hoá). Sau đó trộn đều tô poke của nó với base là salad (nó đang ăn kiêng nên chọn salad, bạn còn có thể chọn cơm gạo Nhật/ gạo lứt) với sốt (nó chọn goma sesame vì là sốt dễ ăn nhất), proteins (2 muỗng cá gồm cá ngừ + cá hồi cay) và cả bầu trời toppings. Lạ là trộn đều hết lúc thưởng thức không bị lạ miệng hay các nguyên liệu vị nghịch nhau mà vị như hỗ trợ lẫn nhau ý làm tăng hương vị và át mùi cá. Em gái mình đổ đứ đừ luôn nên sau lần này Pokesaigon lại có thêm fan mới",0,0,0,5,0,0
4879,"đèn phòng toàn màu vàng nên cảm giác phòng hơi tối, ăn buffer sáng của khách sạn về món ăn thì cũng bình thường nhưng giá thì hơi đắt. thuê xe máy thì khách sạn chỉ tính theo ngày nên đi thêm mấy tiếng cũng tính cả ngày. hơi mắc",0,2,2,0,2,0
4757,Dịch vụ ngắm san hô ngay cạnh hòn sẹo thực sự giản đơn và chưa chuyên nghiệp. Sóng to không dành cho những ai dễ say sóng. Khung cảnh thiên thực sự tuyệt vời. Nước biển trong xanh nhìn tận đáy.,4,0,0,0,0,0
2658,"Đồ ăn hợp khẩu vị mình, đa dạng, nhất là còn sống trong bể, để mình có thể lựa chọn, kèm theo đi tour Kỳ Co, có xe lớn cho đoàn mình.Nhà hàng rộng, view thoáng mát, sạch sẽ.Lần sau sẽ ghé và giới thiệu.Một điểm đến thú vị gần FLC",0,0,5,5,0,0
4026,"Là 1 khách sạn lớn tiêu chuẩn quốc tế thì chẳng có gì phải bàn về chất lượng phục vụ tuy nhiên đấy chỉ là đối với khách còn đội bảo vệ ở đây ko mấy thiện chí vs các bên sự kiện luôn theo dõi sát xao để bắt lỗi phạt tiền ( 1 lần tôi thấy họ …_x000D_
",0,4,0,0,0,0
3499,Chúng tôi hài lòng với dịch vụ tuor kỳ co eo gió này.,4,0,0,0,0,0
4960,"bọn mình dậy sớm từ 5h và gọi giao xe máy quy khách sạn. Được anh Hoài Bảo từ vấn mua tour trọn gói #350k/1NG ( Gồm xe điện đón, cano, lặn ngắm san hô, tắm tráng, ăn hải sản 7 món ( cả lẩu) tại nhà hàng,) #EO #GIÓ : bọn mình tới đây lúc 7h. Lúc này ít người, nắng chưa gắt, chụp được nhiều ảnh đẹp mà lại không bị quá nắng. Nên đi eo gió sớm và trước kỳ co sẽ hợp lý hơn. #KỲ #CO : nước biển trong, xanh, đẹp, nói chung rất vuii. Nhìn ảnh là biết đúng không các bác. #ĐI NGẮM SAN HÔ Ở #ĐẢO #SAN #HÔ : thực ra thì hơi ít san hô và không được đẹp như review nhưng laii là trải nghiệm rất thú vị 😊 #VỀ NHÀ HÀNG HOÀNG ĐẠT ĂN : Món ăn ngon, sạch sẽ, no nữa. Tắm xong về ăn quá ngon luôn. #DI CHUYỂN VỀ KHÁCH SẠN : nghỉ ngơi chiều lấy sức đi tiếp: #CHÈ NHỚ ( 132ngô mây ) : gọi mấy món nhưng chè thập cẩm là ngon nhất, ngọt thanh, mát, vị #nhớ mà lại rẻ nhất.nên ăn được cái quán đẹp. #BÁNH #MÌ #GÓC #ĐƯỜNG #NGUYỄN #LỮ #VÀ #NGÔ #MÂY. Nhìn cái xe là đã thích rồi, đầy ắp, mà lại rất lạ. RẺ",5,5,5,5,5,0
903,"Tô bún bự chà bá. Chả cá ngon, dai, nước lèo đậm đà. Thoang thoảng có vị chua nhẹ của thơm nấu cùng và đâu đó lẫn vào vị chua thanh của xoài. Tô bún cá ngon nhất tôi đã từng ăn._x000D_
_x000D_
Điểm trừ là quán hơi nóng. Giá cả cũng bình thường so với Sài Gòn nhưng với Quy Nhơn thì ở mức cao.",0,0,0,5,0,0
4877,"Đi công tác tại Quy Nhơn được chị Sếp giới thiệu đến ăn thử món lẩu tôm hùm buổi trưa. Mình không thích ăn hải sản lắm nên có phần hơi lo nhưng mà ăn rồi thì Ngon Tuyệt..Vị nước thanh, mùi đặc trưng của tôm hùm rất ngon. Thịt bò, tôm, hàu ăn kèm khá nhiều, chấm nước mắm ớt đặc trưng thật khó quên. Tiết tôm hùm tươi ngọt, thịt tôm giòn giòn sực sực, dai ngon ngọt thật hợp khẩu vị..Không gian nhà hàng đẹp và sang trọng Vị trí khá thuận tiện..Nhất định sẽ quay lại khi ra Quy Nhơn công tác.",0,0,5,5,0,0
